instance_id,n,budget,density,seed,solver,p,sweeps,num_reads,shots,maxiter,best_bitstring,selected,energy,exact_energy,gap,success_prob,wall_time_sec,transpile_time_sec,qpu_seconds,gamma_beta,note
n4_k2_d1.0_seed1,4,2,1.0,1,SA,,5000.0,200.0,,,0101,2,0.3195493240339875,0.3195493240339893,-5.558944130989011e-15,0.305,0.06902040000568377,,,,ok
n4_k2_d1.0_seed1,4,2,1.0,1,SQA,,100.0,200.0,,,0101,2,0.3195493240339875,0.3195493240339893,-5.558944130989011e-15,0.23,0.02996059999713907,,,,ok
n4_k2_d1.0_seed1,4,2,1.0,1,SQA,,1000.0,200.0,,,0101,2,0.3195493240339875,0.3195493240339893,-5.558944130989011e-15,0.28,0.3700777999983984,,,,ok
n4_k2_d1.0_seed1,4,2,1.0,1,SQA,,5000.0,200.0,,,0101,2,0.3195493240339875,0.3195493240339893,-5.558944130989011e-15,0.25,1.9663121000048704,,,,ok
n4_k2_d1.0_seed1,4,2,1.0,1,QAOA_STATEVECTOR,1.0,,,none,60.0,0101,2,0.3195493240339893,0.3195493240339893,0.0,0.06644799592694565,0.09696550000080606,,,"{""gammas"": [2.162383679896301], ""betas"": [1.5173257059615362]}",optimizer_fun=11.167003
n4_k2_d1.0_seed1,4,2,1.0,1,QAOA_STATEVECTOR,2.0,,,none,60.0,0101,2,0.3195493240339893,0.3195493240339893,0.0,0.09418303703084478,0.29249060000438476,,,"{""gammas"": [1.6236789938912806, 2.9292076737183925], ""betas"": [0.1673174474645089, 1.4475058407730534]}",optimizer_fun=8.922847
n4_k2_d1.0_seed1,4,2,1.0,1,QAOA_SHOT_SIM,1.0,,,1024,60.0,0101,2,0.3195493240339893,0.3195493240339893,0.0,0.0625,0.1975287000022945,,,"{""gammas"": [2.162383679896301], ""betas"": [1.5173257059615362]}",ok
n4_k2_d1.0_seed1,4,2,1.0,1,QAOA_SHOT_SIM,2.0,,,1024,60.0,0101,2,0.3195493240339893,0.3195493240339893,0.0,0.0927734375,0.19111830000474583,,,"{""gammas"": [1.6236789938912806, 2.9292076737183925], ""betas"": [0.1673174474645089, 1.4475058407730534]}",ok
n4_k2_d1.0_seed2,4,2,1.0,2,CPLEX_EXACT,,,,,,1010,2,0.3365058375384109,0.3365058375384109,0.0,1.0,0.1243864999996731,,,,ok
n4_k2_d1.0_seed2,4,2,1.0,2,SA,,100.0,200.0,,,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.245,0.002869199997803662,,,,ok
n4_k2_d1.0_seed2,4,2,1.0,2,SA,,1000.0,200.0,,,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.225,0.013554500001191627,,,,ok
n4_k2_d1.0_seed2,4,2,1.0,2,SA,,5000.0,200.0,,,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.21,0.05092520000471268,,,,ok
n4_k2_d1.0_seed2,4,2,1.0,2,SQA,,100.0,200.0,,,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.195,0.034841400003642775,,,,ok
n4_k2_d1.0_seed2,4,2,1.0,2,SQA,,1000.0,200.0,,,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.215,0.35764539999945555,,,,ok
n4_k2_d1.0_seed2,4,2,1.0,2,SQA,,5000.0,200.0,,,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.235,1.8561475000024075,,,,ok
n4_k2_d1.0_seed2,4,2,1.0,2,QAOA_STATEVECTOR,1.0,,,none,60.0,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.1414334996948765,0.09720689999812748,,,"{""gammas"": [0.6775896973235274], ""betas"": [1.2606901474933376]}",optimizer_fun=4.231826
n4_k2_d1.0_seed2,4,2,1.0,2,QAOA_STATEVECTOR,2.0,,,none,60.0,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.15985449250472217,0.2516812000030768,,,"{""gammas"": [1.2958905342570544, 0.9782709358920909], ""betas"": [1.3809163143821321, 0.12503961664402066]}",optimizer_fun=5.204371
n4_k2_d1.0_seed2,4,2,1.0,2,QAOA_SHOT_SIM,1.0,,,1024,60.0,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.1484375,0.12897740000335034,,,"{""gammas"": [0.6775896973235274], ""betas"": [1.2606901474933376]}",ok
n4_k2_d1.0_seed2,4,2,1.0,2,QAOA_SHOT_SIM,2.0,,,1024,60.0,1010,2,0.3365058375384109,0.3365058375384109,0.0,0.15234375,0.15848699999332894,,,"{""gammas"": [1.2958905342570544, 0.9782709358920909], ""betas"": [1.3809163143821321, 0.12503961664402066]}",ok
n4_k2_d1.0_seed3,4,2,1.0,3,CPLEX_EXACT,,,,,,1001,2,-0.14648034954432987,-0.14648034954432987,0.0,1.0,0.24510190000000875,,,,ok
n4_k2_d1.0_seed3,4,2,1.0,3,SA,,100.0,200.0,,,1001,2,-0.1464803495443281,-0.14648034954432987,1.2126929277040435e-14,0.175,0.0021365000065998174,,,,ok
n4_k2_d1.0_seed3,4,2,1.0,3,SA,,1000.0,200.0,,,1001,2,-0.1464803495443281,-0.14648034954432987,1.2126929277040435e-14,0.265,0.009346800005005207,,,,ok
n4_k2_d1.0_seed3,4,2,1.0,3,SA,,5000.0,200.0,,,1001,2,-0.1464803495443281,-0.14648034954432987,1.2126929277040435e-14,0.21,0.04212610000104178,,,,ok
n4_k2_d1.0_seed3,4,2,1.0,3,SQA,,100.0,200.0,,,1001,2,-0.1464803495443281,-0.14648034954432987,1.2126929277040435e-14,0.18,0.02850919999764301,,,,ok
n4_k2_d1.0_seed3,4,2,1.0,3,SQA,,1000.0,200.0,,,1001,2,-0.1464803495443281,-0.14648034954432987,1.2126929277040435e-14,0.235,0.2936270999998669,,,,ok
n4_k2_d1.0_seed3,4,2,1.0,3,SQA,,5000.0,200.0,,,1001,2,-0.1464803495443281,-0.14648034954432987,1.2126929277040435e-14,0.22,1.4856090000030235,,,,ok
n4_k2_d1.0_seed3,4,2,1.0,3,QAOA_STATEVECTOR,1.0,,,none,60.0,1001,2,-0.14648034954432987,-0.14648034954432987,0.0,0.1999716088986663,0.18830679999518907,,,"{""gammas"": [1.28590101236441], ""betas"": [0.9778792931493929]}",optimizer_fun=6.760192
n4_k2_d1.0_seed3,4,2,1.0,3,QAOA_STATEVECTOR,2.0,,,none,60.0,1001,2,-0.14648034954432987,-0.14648034954432987,0.0,0.10930848386418686,0.25466279999818653,,,"{""gammas"": [-0.10930722575057984, 1.3102878129311835], ""betas"": [2.158292421449494, 1.101285204825142]}",optimizer_fun=2.664788
n4_k2_d1.0_seed3,4,2,1.0,3,QAOA_SHOT_SIM,1.0,,,1024,60.0,1001,2,-0.14648034954432987,-0.14648034954432987,0.0,0.2060546875,0.13060469999618363,,,"{""gammas"": [1.28590101236441], ""betas"": [0.9778792931493929]}",ok
n4_k2_d1.0_seed3,4,2,1.0,3,QAOA_SHOT_SIM,2.0,,,1024,60.0,1001,2,-0.14648034954432987,-0.14648034954432987,0.0,0.095703125,0.18871039999794448,,,"{""gammas"": [-0.10930722575057984, 1.3102878129311835], ""betas"": [2.158292421449494, 1.101285204825142]}",ok
n4_k2_d1.0_seed4,4,2,1.0,4,CPLEX_EXACT,,,,,,0011,2,1.0357598655350202,1.0357598655350202,0.0,1.0,0.2660307999976794,,,,ok
n4_k2_d1.0_seed4,4,2,1.0,4,SA,,100.0,200.0,,,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.165,0.0036001999978907406,,,,ok
n4_k2_d1.0_seed4,4,2,1.0,4,SA,,1000.0,200.0,,,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.175,0.019816300002275966,,,,ok
n4_k2_d1.0_seed4,4,2,1.0,4,SA,,5000.0,200.0,,,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.265,0.07312610000371933,,,,ok
n4_k2_d1.0_seed4,4,2,1.0,4,SQA,,100.0,200.0,,,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.22,0.028865100000984967,,,,ok
n4_k2_d1.0_seed4,4,2,1.0,4,SQA,,1000.0,200.0,,,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.225,0.2936231999992742,,,,ok
n4_k2_d1.0_seed4,4,2,1.0,4,SQA,,5000.0,200.0,,,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.195,1.5243216000017128,,,,ok
n4_k2_d1.0_seed4,4,2,1.0,4,QAOA_STATEVECTOR,1.0,,,none,60.0,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.2022002404638187,0.20668299999670126,,,"{""gammas"": [3.465101605313932], ""betas"": [1.2125855946377528]}",optimizer_fun=9.068267
n4_k2_d1.0_seed4,4,2,1.0,4,QAOA_STATEVECTOR,2.0,,,none,60.0,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.21200696194452434,0.25479379999887897,,,"{""gammas"": [3.4422469446627133, 2.1493511826784606], ""betas"": [1.5735815424440474, 0.6816283218251354]}",optimizer_fun=2.660313
n4_k2_d1.0_seed4,4,2,1.0,4,QAOA_SHOT_SIM,1.0,,,1024,60.0,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.201171875,0.13460269999632146,,,"{""gammas"": [3.465101605313932], ""betas"": [1.2125855946377528]}",ok
n4_k2_d1.0_seed4,4,2,1.0,4,QAOA_SHOT_SIM,2.0,,,1024,60.0,0011,2,1.0357598655350202,1.0357598655350202,0.0,0.2197265625,0.16237009999895236,,,"{""gammas"": [3.4422469446627133, 2.1493511826784606], ""betas"": [1.5735815424440474, 0.6816283218251354]}",ok
n4_k2_d1.0_seed5,4,2,1.0,5,CPLEX_EXACT,,,,,,0101,2,0.421097355983175,0.421097355983175,0.0,1.0,0.15957429999980377,,,,ok
n4_k2_d1.0_seed5,4,2,1.0,5,SA,,100.0,200.0,,,0101,2,0.421097355983175,0.421097355983175,0.0,0.24,0.0024154999991878867,,,,ok
n4_k2_d1.0_seed5,4,2,1.0,5,SA,,1000.0,200.0,,,0101,2,0.421097355983175,0.421097355983175,0.0,0.22,0.011490400000184309,,,,ok
n4_k2_d1.0_seed5,4,2,1.0,5,SA,,5000.0,200.0,,,0101,2,0.421097355983175,0.421097355983175,0.0,0.295,0.05507539999962319,,,,ok
n4_k2_d1.0_seed5,4,2,1.0,5,SQA,,100.0,200.0,,,0101,2,0.421097355983175,0.421097355983175,0.0,0.185,0.029160600002796855,,,,ok
n4_k2_d1.0_seed5,4,2,1.0,5,SQA,,1000.0,200.0,,,0101,2,0.421097355983175,0.421097355983175,0.0,0.27,0.29537620000337483,,,,ok
n4_k2_d1.0_seed5,4,2,1.0,5,SQA,,5000.0,200.0,,,0101,2,0.421097355983175,0.421097355983175,0.0,0.255,1.4474684000015259,,,,ok
n4_k2_d1.0_seed5,4,2,1.0,5,QAOA_STATEVECTOR,1.0,,,none,60.0,0101,2,0.421097355983175,0.421097355983175,0.0,0.021741996856976097,0.11797040000237757,,,"{""gammas"": [3.0298881235450383], ""betas"": [1.349776757777327]}",optimizer_fun=9.915218
n4_k2_d1.0_seed5,4,2,1.0,5,QAOA_STATEVECTOR,2.0,,,none,60.0,0101,2,0.421097355983175,0.421097355983175,0.0,0.003967727366149618,0.23749819999648025,,,"{""gammas"": [2.956374372994486, 2.5436460868141593], ""betas"": [0.80293100932082, 0.5592539507370478]}",optimizer_fun=4.752722
n4_k2_d1.0_seed5,4,2,1.0,5,QAOA_SHOT_SIM,1.0,,,1024,60.0,0101,2,0.421097355983175,0.421097355983175,0.0,0.01953125,0.12602699999843026,,,"{""gammas"": [3.0298881235450383], ""betas"": [1.349776757777327]}",ok
n4_k2_d1.0_seed5,4,2,1.0,5,QAOA_SHOT_SIM,2.0,,,1024,60.0,0101,2,0.421097355983175,0.421097355983175,0.0,0.0029296875,0.15598200000385987,,,"{""gammas"": [2.956374372994486, 2.5436460868141593], ""betas"": [0.80293100932082, 0.5592539507370478]}",ok
n6_k3_d0.25_seed1,6,3,0.25,1,CPLEX_EXACT,,,,,,110001,3,0.2775567948639974,0.2775567948639974,0.0,1.0,0.3391763000036008,,,,ok
n6_k3_d0.25_seed1,6,3,0.25,1,SA,,100.0,200.0,,,110001,3,0.27755679486398677,0.2775567948639974,-3.8399856294723325e-14,0.05,0.0029168000037316233,,,,ok
n6_k3_d0.25_seed1,6,3,0.25,1,SA,,1000.0,200.0,,,110001,3,0.27755679486398677,0.2775567948639974,-3.8399856294723325e-14,0.07,0.015620999998645857,,,,ok
n6_k3_d0.25_seed1,6,3,0.25,1,SA,,5000.0,200.0,,,110001,3,0.27755679486398677,0.2775567948639974,-3.8399856294723325e-14,0.095,0.07362179999472573,,,,ok
n6_k3_d0.25_seed1,6,3,0.25,1,SQA,,100.0,200.0,,,110001,3,0.27755679486398677,0.2775567948639974,-3.8399856294723325e-14,0.075,0.06151230000250507,,,,ok
n6_k3_d0.25_seed1,6,3,0.25,1,SQA,,1000.0,200.0,,,110001,3,0.27755679486398677,0.2775567948639974,-3.8399856294723325e-14,0.065,0.6704653000051621,,,,ok
n6_k3_d0.25_seed1,6,3,0.25,1,SQA,,5000.0,200.0,,,110001,3,0.27755679486398677,0.2775567948639974,-3.8399856294723325e-14,0.05,3.2056999999986147,,,,ok
n6_k3_d0.25_seed1,6,3,0.25,1,QAOA_STATEVECTOR,1.0,,,none,60.0,110001,3,0.2775567948639974,0.2775567948639974,0.0,0.01345370935070296,0.3796617000043625,,,"{""gammas"": [2.1547392007879425], ""betas"": [1.3442245560118826]}",optimizer_fun=9.495023
n6_k3_d0.25_seed1,6,3,0.25,1,QAOA_STATEVECTOR,2.0,,,none,60.0,110001,3,0.2775567948639974,0.2775567948639974,0.0,0.043925698672197,0.20662730000185547,,,"{""gammas"": [1.6069740005498678, 3.504777524531863], ""betas"": [0.21949606391103454, 1.4373059885099135]}",optimizer_fun=7.248668
n6_k3_d0.25_seed1,6,3,0.25,1,QAOA_SHOT_SIM,1.0,,,1024,60.0,110001,3,0.2775567948639974,0.2775567948639974,0.0,0.0146484375,0.14231609999842476,,,"{""gammas"": [2.1547392007879425], ""betas"": [1.3442245560118826]}",ok
n6_k3_d0.25_seed1,6,3,0.25,1,QAOA_SHOT_SIM,2.0,,,1024,60.0,110001,3,0.2775567948639974,0.2775567948639974,0.0,0.0458984375,0.15771980000135954,,,"{""gammas"": [1.6069740005498678, 3.504777524531863], ""betas"": [0.21949606391103454, 1.4373059885099135]}",ok
n6_k3_d0.25_seed2,6,3,0.25,2,CPLEX_EXACT,,,,,,101010,3,0.09281392309021186,0.09281392309021186,0.0,1.0,0.2861230999988038,,,,ok
n6_k3_d0.25_seed2,6,3,0.25,2,SA,,100.0,200.0,,,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.045,0.002917399993748404,,,,ok
n6_k3_d0.25_seed2,6,3,0.25,2,SA,,1000.0,200.0,,,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.05,0.014815599999565165,,,,ok
n6_k3_d0.25_seed2,6,3,0.25,2,SA,,5000.0,200.0,,,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.085,0.06908039999689208,,,,ok
n6_k3_d0.25_seed2,6,3,0.25,2,SQA,,100.0,200.0,,,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.06,0.05573000000003958,,,,ok
n6_k3_d0.25_seed2,6,3,0.25,2,SQA,,1000.0,200.0,,,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.04,0.5783469999951194,,,,ok
n6_k3_d0.25_seed2,6,3,0.25,2,SQA,,5000.0,200.0,,,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.085,2.84466650000104,,,,ok
n6_k3_d0.25_seed2,6,3,0.25,2,QAOA_STATEVECTOR,1.0,,,none,60.0,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.0399004124815974,0.23482170000352198,,,"{""gammas"": [-0.5918171497734858], ""betas"": [-0.2678564791152689]}",optimizer_fun=4.910825
n6_k3_d0.25_seed2,6,3,0.25,2,QAOA_STATEVECTOR,2.0,,,none,60.0,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.025632158289820052,0.49165280000306666,,,"{""gammas"": [1.3018392737265432, 1.4631954264836908], ""betas"": [1.2783265636761996, 0.07668040405728269]}",optimizer_fun=8.397870
n6_k3_d0.25_seed2,6,3,0.25,2,QAOA_SHOT_SIM,1.0,,,1024,60.0,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.0322265625,0.1319041000024299,,,"{""gammas"": [-0.5918171497734858], ""betas"": [-0.2678564791152689]}",ok
n6_k3_d0.25_seed2,6,3,0.25,2,QAOA_SHOT_SIM,2.0,,,1024,60.0,101010,3,0.09281392309021186,0.09281392309021186,0.0,0.0263671875,0.1685795999947004,,,"{""gammas"": [1.3018392737265432, 1.4631954264836908], ""betas"": [1.2783265636761996, 0.07668040405728269]}",ok
n6_k3_d0.25_seed3,6,3,0.25,3,CPLEX_EXACT,,,,,,011010,3,0.3818469882206159,0.3818469882206159,0.0,1.0,0.3212286999987555,,,,ok
n6_k3_d0.25_seed3,6,3,0.25,3,SA,,100.0,200.0,,,011010,3,0.38184698822061947,0.3818469882206159,9.30402435634214e-15,0.03,0.003196500001649838,,,,ok
n6_k3_d0.25_seed3,6,3,0.25,3,SA,,1000.0,200.0,,,011010,3,0.38184698822061947,0.3818469882206159,9.30402435634214e-15,0.09,0.01792349999595899,,,,ok
n6_k3_d0.25_seed3,6,3,0.25,3,SA,,5000.0,200.0,,,011010,3,0.38184698822061947,0.3818469882206159,9.30402435634214e-15,0.105,0.08492920000571758,,,,ok
n6_k3_d0.25_seed3,6,3,0.25,3,SQA,,100.0,200.0,,,011010,3,0.38184698822061947,0.3818469882206159,9.30402435634214e-15,0.06,0.05688320000626845,,,,ok
n6_k3_d0.25_seed3,6,3,0.25,3,SQA,,1000.0,200.0,,,011010,3,0.38184698822061947,0.3818469882206159,9.30402435634214e-15,0.06,0.5736506999965059,,,,ok
n6_k3_d0.25_seed3,6,3,0.25,3,SQA,,5000.0,200.0,,,011010,3,0.38184698822061947,0.3818469882206159,9.30402435634214e-15,0.05,2.882988799996383,,,,ok
n6_k3_d0.25_seed3,6,3,0.25,3,QAOA_STATEVECTOR,1.0,,,none,60.0,011010,3,0.3818469882206159,0.3818469882206159,0.0,0.022636775173384725,0.1407489999983227,,,"{""gammas"": [0.7844306758654885], ""betas"": [0.49428626245717694]}",optimizer_fun=20.427434
n6_k3_d0.25_seed3,6,3,0.25,3,QAOA_STATEVECTOR,2.0,,,none,60.0,011010,3,0.3818469882206159,0.3818469882206159,0.0,0.01518947151794518,0.4470167000035872,,,"{""gammas"": [0.271933047417521, 0.7280484049725251], ""betas"": [1.2757209672333925, 1.4698408804331082]}",optimizer_fun=8.465555
n6_k3_d0.25_seed3,6,3,0.25,3,QAOA_SHOT_SIM,1.0,,,1024,60.0,011010,3,0.3818469882206159,0.3818469882206159,0.0,0.0146484375,0.1291689999998198,,,"{""gammas"": [0.7844306758654885], ""betas"": [0.49428626245717694]}",ok
n6_k3_d0.25_seed3,6,3,0.25,3,QAOA_SHOT_SIM,2.0,,,1024,60.0,011010,3,0.3818469882206159,0.3818469882206159,0.0,0.0107421875,0.22584840000490658,,,"{""gammas"": [0.271933047417521, 0.7280484049725251], ""betas"": [1.2757209672333925, 1.4698408804331082]}",ok
n6_k3_d0.25_seed4,6,3,0.25,4,CPLEX_EXACT,,,,,,101100,3,0.5782948929785476,0.5782948929785476,0.0,1.0,0.24760349999996834,,,,ok
n6_k3_d0.25_seed4,6,3,0.25,4,SA,,100.0,200.0,,,101100,3,0.5782948929785583,0.5782948929785476,1.8430287325392093e-14,0.06,0.003106700001808349,,,,ok
n6_k3_d0.25_seed4,6,3,0.25,4,SA,,1000.0,200.0,,,101100,3,0.5782948929785583,0.5782948929785476,1.8430287325392093e-14,0.09,0.017084999999497086,,,,ok
n6_k3_d0.25_seed4,6,3,0.25,4,SA,,5000.0,200.0,,,101100,3,0.5782948929785583,0.5782948929785476,1.8430287325392093e-14,0.06,0.08329789999697823,,,,ok
n6_k3_d0.25_seed4,6,3,0.25,4,SQA,,100.0,200.0,,,101100,3,0.5782948929785583,0.5782948929785476,1.8430287325392093e-14,0.09,0.08575980000023264,,,,ok
n6_k3_d0.25_seed4,6,3,0.25,4,SQA,,1000.0,200.0,,,101100,3,0.5782948929785583,0.5782948929785476,1.8430287325392093e-14,0.04,0.8333075999980792,,,,ok
n6_k3_d0.25_seed4,6,3,0.25,4,SQA,,5000.0,200.0,,,101100,3,0.5782948929785583,0.5782948929785476,1.8430287325392093e-14,0.085,4.093112299997301,,,,ok
n6_k3_d0.25_seed4,6,3,0.25,4,QAOA_STATEVECTOR,1.0,,,none,60.0,101100,3,0.5782948929785476,0.5782948929785476,0.0,0.04034076250420647,0.1668601999990642,,,"{""gammas"": [3.200406339840659], ""betas"": [1.265236914872827]}",optimizer_fun=10.182352
n6_k3_d0.25_seed4,6,3,0.25,4,QAOA_STATEVECTOR,2.0,,,none,60.0,101100,3,0.5782948929785476,0.5782948929785476,0.0,0.016646278973165292,0.4478575000030105,,,"{""gammas"": [2.994353774109491, 1.5896445455493078], ""betas"": [1.3913701123103388, 0.16315337181261116]}",optimizer_fun=15.177094
n6_k3_d0.25_seed4,6,3,0.25,4,QAOA_SHOT_SIM,1.0,,,1024,60.0,101100,3,0.5782948929785476,0.5782948929785476,0.0,0.041015625,0.13287440000567585,,,"{""gammas"": [3.200406339840659], ""betas"": [1.265236914872827]}",ok
n6_k3_d0.25_seed4,6,3,0.25,4,QAOA_SHOT_SIM,2.0,,,1024,60.0,101100,3,0.5782948929785476,0.5782948929785476,0.0,0.025390625,0.16664760000276146,,,"{""gammas"": [2.994353774109491, 1.5896445455493078], ""betas"": [1.3913701123103388, 0.16315337181261116]}",ok
n6_k3_d0.25_seed5,6,3,0.25,5,CPLEX_EXACT,,,,,,001110,3,0.830874279220609,0.830874279220609,0.0,1.0,0.2874532999994699,,,,ok
n6_k3_d0.25_seed5,6,3,0.25,5,SA,,100.0,200.0,,,001110,3,0.8308742792206054,0.830874279220609,-4.27587394104085e-15,0.07,0.003242400001909118,,,,ok
n6_k3_d0.25_seed5,6,3,0.25,5,SA,,1000.0,200.0,,,001110,3,0.8308742792206054,0.830874279220609,-4.27587394104085e-15,0.065,0.018190900002082344,,,,ok
n6_k3_d0.25_seed5,6,3,0.25,5,SA,,5000.0,200.0,,,001110,3,0.8308742792206054,0.830874279220609,-4.27587394104085e-15,0.1,0.08631600000080653,,,,ok
n6_k3_d0.25_seed5,6,3,0.25,5,SQA,,100.0,200.0,,,001110,3,0.8308742792206054,0.830874279220609,-4.27587394104085e-15,0.06,0.06293019999429816,,,,ok
n6_k3_d0.25_seed5,6,3,0.25,5,SQA,,1000.0,200.0,,,001110,3,0.8308742792206054,0.830874279220609,-4.27587394104085e-15,0.08,0.6131808999998611,,,,ok
n6_k3_d0.25_seed5,6,3,0.25,5,SQA,,5000.0,200.0,,,001110,3,0.8308742792206054,0.830874279220609,-4.27587394104085e-15,0.08,3.0180505000025732,,,,ok
n6_k3_d0.25_seed5,6,3,0.25,5,QAOA_STATEVECTOR,1.0,,,none,60.0,001110,3,0.830874279220609,0.830874279220609,0.0,0.012297617586799972,0.2099850000013248,,,"{""gammas"": [3.201111092113227], ""betas"": [1.4910429133593583]}",optimizer_fun=16.201613
n6_k3_d0.25_seed5,6,3,0.25,5,QAOA_STATEVECTOR,2.0,,,none,60.0,001110,3,0.830874279220609,0.830874279220609,0.0,0.013242429391178867,0.4449958000041079,,,"{""gammas"": [3.000022524130096, 2.529372091912933], ""betas"": [0.8130411322816434, 0.615136060054327]}",optimizer_fun=16.427014
n6_k3_d0.25_seed5,6,3,0.25,5,QAOA_SHOT_SIM,1.0,,,1024,60.0,001110,3,0.830874279220609,0.830874279220609,0.0,0.0068359375,0.15241689999675145,,,"{""gammas"": [3.201111092113227], ""betas"": [1.4910429133593583]}",ok
n6_k3_d0.25_seed5,6,3,0.25,5,QAOA_SHOT_SIM,2.0,,,1024,60.0,001110,3,0.830874279220609,0.830874279220609,0.0,0.0205078125,0.177773099996557,,,"{""gammas"": [3.000022524130096, 2.529372091912933], ""betas"": [0.8130411322816434, 0.615136060054327]}",ok
n6_k3_d0.5_seed1,6,3,0.5,1,CPLEX_EXACT,,,,,,110001,3,0.3029360797165097,0.3029360797165097,0.0,1.0,0.2642132000037236,,,,ok
n6_k3_d0.5_seed1,6,3,0.5,1,SA,,100.0,200.0,,,110001,3,0.3029360797165115,0.3029360797165097,5.863800842285214e-15,0.055,0.002717099996516481,,,,ok
n6_k3_d0.5_seed1,6,3,0.5,1,SA,,1000.0,200.0,,,110001,3,0.3029360797165115,0.3029360797165097,5.863800842285214e-15,0.09,0.013046599997323938,,,,ok
n6_k3_d0.5_seed1,6,3,0.5,1,SA,,5000.0,200.0,,,110001,3,0.3029360797165115,0.3029360797165097,5.863800842285214e-15,0.075,0.060098800000560004,,,,ok
n6_k3_d0.5_seed1,6,3,0.5,1,SQA,,100.0,200.0,,,110001,3,0.3029360797165115,0.3029360797165097,5.863800842285214e-15,0.095,0.056841600002371706,,,,ok
n6_k3_d0.5_seed1,6,3,0.5,1,SQA,,1000.0,200.0,,,110001,3,0.3029360797165115,0.3029360797165097,5.863800842285214e-15,0.08,0.5783943999995245,,,,ok
n6_k3_d0.5_seed1,6,3,0.5,1,SQA,,5000.0,200.0,,,110001,3,0.3029360797165115,0.3029360797165097,5.863800842285214e-15,0.075,2.9252553999976953,,,,ok
n6_k3_d0.5_seed1,6,3,0.5,1,QAOA_STATEVECTOR,1.0,,,none,60.0,110001,3,0.3029360797165097,0.3029360797165097,0.0,0.01352666445698581,0.3335226999988663,,,"{""gammas"": [2.1552172471808233], ""betas"": [1.343412746439779]}",optimizer_fun=9.557426
n6_k3_d0.5_seed1,6,3,0.5,1,QAOA_STATEVECTOR,2.0,,,none,60.0,110001,3,0.3029360797165097,0.3029360797165097,0.0,0.041897831224298875,0.3039658999987296,,,"{""gammas"": [1.6063582690011644, 3.5047265575168898], ""betas"": [0.2215145616714188, 1.4367241484699553]}",optimizer_fun=7.366195
n6_k3_d0.5_seed1,6,3,0.5,1,QAOA_SHOT_SIM,1.0,,,1024,60.0,110001,3,0.3029360797165097,0.3029360797165097,0.0,0.0087890625,0.1471464000060223,,,"{""gammas"": [2.1552172471808233], ""betas"": [1.343412746439779]}",ok
n6_k3_d0.5_seed1,6,3,0.5,1,QAOA_SHOT_SIM,2.0,,,1024,60.0,110001,3,0.3029360797165097,0.3029360797165097,0.0,0.037109375,0.18558919999486534,,,"{""gammas"": [1.6063582690011644, 3.5047265575168898], ""betas"": [0.2215145616714188, 1.4367241484699553]}",ok
n6_k3_d0.5_seed2,6,3,0.5,2,CPLEX_EXACT,,,,,,101010,3,0.07111948527784051,0.07111948527784051,0.0,1.0,0.2322660999998334,,,,ok
n6_k3_d0.5_seed2,6,3,0.5,2,SA,,100.0,200.0,,,101010,3,0.07111948527784584,0.07111948527784051,7.49312301316836e-14,0.06,0.0034395999973639846,,,,ok
n6_k3_d0.5_seed2,6,3,0.5,2,SA,,1000.0,200.0,,,101010,3,0.07111948527784584,0.07111948527784051,7.49312301316836e-14,0.06,0.014840799994999543,,,,ok
n6_k3_d0.5_seed2,6,3,0.5,2,SA,,5000.0,200.0,,,101010,3,0.07111948527784584,0.07111948527784051,7.49312301316836e-14,0.075,0.07390300000406569,,,,ok
n6_k3_d0.5_seed2,6,3,0.5,2,SQA,,100.0,200.0,,,101010,3,0.07111948527784584,0.07111948527784051,7.49312301316836e-14,0.055,0.060488899995107204,,,,ok
n6_k3_d0.5_seed2,6,3,0.5,2,SQA,,1000.0,200.0,,,101010,3,0.07111948527784584,0.07111948527784051,7.49312301316836e-14,0.07,0.6402298999964842,,,,ok
